,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
772,29,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Cohen Aloro S.,Peschke K.,519.0,182.0,29.75,161.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.15,1.66,2.3,1.57,2.6,1.588,,,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-30,77,200770,,WC,Cohen Aloro S.,R,175.0,FRA,24.1943874059,138.0,230.0,200117,,Q,Peschke K.,R,165.0,CZE,31.8850102669,182.0,161.0,6-1 6-1,3,R64,,3.0,2.0,50.0,32.0,23.0,7.0,,0.0,1.0,0.0,2.0,56.0,46.0,20.0,3.0,,7.0,13.0
773,29,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Li N.,Parmentier P.,18.0,155.0,1286.0,198.5,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.08,7,1.09,7.0,1.1,6.25,1.116,8.36,1.12,5.8,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-30,68,201419,16.0,,Li N.,R,172.0,CHN,25.2484599589,18.0,1286.0,201426,,WC,Parmentier P.,R,175.0,FRA,21.3196440794,155.0,198.0,6-3 3-6 6-4,3,R64,,2.0,0.0,82.0,63.0,39.0,13.0,,4.0,7.0,3.0,4.0,100.0,52.0,34.0,25.0,,6.0,10.0
774,29,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,3,Vaidisova N.,Amanmuradova A.,10.0,210.0,1813.0,138.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.03,11,1.06,9.0,1.05,8.5,1.054,15.4,1.05,10.0,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-30,80,201400,6.0,,Vaidisova N.,R,181.0,CZE,18.0944558522,10.0,1813.0,201454,,Q,Amanmuradova A.,R,,UZB,22.9267624914,210.0,138.0,6-2 6-4,3,R64,,3.0,1.0,55.0,33.0,24.0,12.0,,0.0,2.0,3.0,2.0,62.0,39.0,23.0,9.0,,4.0,9.0
775,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Srebotnik K.,Dushevina V.,20.0,81.0,1000.0,368.75,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.53,2.4,1.5,2.5,1.552,2.71,1.57,2.33,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,86,200011,17.0,,Srebotnik K.,R,180.0,SLO,26.2094455852,20.0,1000.0,201371,,,Dushevina V.,R,180.0,RUS,20.6406570842,81.0,368.0,6-4 6-2,3,R64,,3.0,2.0,56.0,37.0,25.0,10.0,,2.0,4.0,2.0,2.0,54.0,28.0,16.0,10.0,,6.0,11.0
776,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Schnyder P.,Bondarenko K.,15.0,47.0,1525.0,517.5,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5,1.2,4.25,1.18,4.5,1.234,4.87,1.2,4.35,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,93,200067,14.0,,Schnyder P.,L,168.0,SUI,28.4517453799,15.0,1525.0,201435,,,Bondarenko K.,R,175.0,UKR,20.8021902806,47.0,517.0,6-3 6-2,3,R64,,4.0,0.0,44.0,27.0,18.0,11.0,,0.0,1.0,2.0,4.0,57.0,29.0,18.0,11.0,,6.0,11.0
777,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Kudryavtseva A.,Dulko G.,103.0,32.0,305.5,644.75,7.0,5.0,1.0,6.0,8.0,6.0,2.0,1.0,Completed,3.25,1.33,3.15,1.33,3.3,1.3,3.31,1.398,3.5,1.28,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,95,201485,,Q,Kudryavtseva A.,R,,RUS,19.5646817248,103.0,305.0,201363,29.0,,Dulko G.,R,170.0,ARG,22.3216974675,32.0,644.0,7-5 1-6 8-6,3,R64,,3.0,6.0,98.0,62.0,34.0,17.0,,4.0,11.0,1.0,5.0,115.0,70.0,37.0,26.0,,8.0,15.0
778,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Sharapova M.,Craybas J.,2.0,73.0,3453.0,390.5,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.04,10,1.05,10.0,1.05,8.5,1.049,16.5,1.06,8.5,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,96,201345,2.0,,Sharapova M.,R,,RUS,20.1067761807,2.0,3453.0,200754,,,Craybas J.,R,160.0,USA,32.8980150582,73.0,390.0,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,
779,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Ivanovic A.,Mirza S.,7.0,50.0,1906.0,488.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.05,9,1.06,9.0,1.06,7.91,1.077,11.5,1.07,7.8,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,81,201421,7.0,,Ivanovic A.,R,183.0,SRB,19.5564681725,7.0,1906.0,201420,,,Mirza S.,R,153.0,IND,20.5311430527,50.0,488.0,6-1 6-4,3,R64,,7.0,2.0,49.0,29.0,24.0,13.0,,0.0,0.0,1.0,2.0,59.0,39.0,23.0,8.0,,2.0,5.0
780,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Knapp K.,Bondarenko A.,85.0,24.0,347.25,874.5,6.0,4.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,6.0,1.11,5.0,1.15,5.0,1.15,5.98,1.182,5.3,1.14,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,94,201498,,,Knapp K.,R,180.0,ITA,19.9151266256,85.0,347.0,201416,22.0,,Bondarenko A.,R,168.0,UKR,22.7871321013,24.0,874.0,6-4 2-6 6-3,3,R64,,3.0,4.0,84.0,45.0,29.0,19.0,,3.0,8.0,2.0,1.0,75.0,60.0,39.0,5.0,,4.0,9.0
781,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Williams S.,Sequera M.,8.0,69.0,1880.0,408.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,1.02,12,1.04,11.0,1.05,8.5,1.053,15.81,1.03,12.0,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,72,200033,8.0,,Williams S.,R,175.0,USA,25.6673511294,8.0,1880.0,201328,,,Sequera M.,R,,VEN,26.6557152635,69.0,408.0,6-0 7-6(3),3,R64,,4.0,1.0,51.0,35.0,28.0,8.0,,3.0,5.0,1.0,9.0,71.0,52.0,28.0,6.0,,5.0,10.0
782,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Safarova L.,Pratt N.,29.0,45.0,791.0,530.75,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8,1.08,8.0,1.07,7.27,1.13,8.0,1.12,5.8,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,90,201425,25.0,,Safarova L.,L,177.0,CZE,20.3093771389,29.0,791.0,200036,,,Pratt N.,R,,AUS,34.2286105407,45.0,530.0,6-0 6-1,3,R64,,2.0,1.0,34.0,24.0,22.0,4.0,,2.0,2.0,1.0,1.0,54.0,35.0,14.0,6.0,,6.0,12.0
783,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Mauresmo A.,Dechy N.,4.0,46.0,2801.0,526.0,6.0,3.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.08,7,1.1,6.3,1.12,5.65,1.143,7.31,1.12,5.9,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,89,200065,5.0,,Mauresmo A.,R,175.0,FRA,27.8959616701,4.0,2801.0,200109,,,Dechy N.,R,177.0,FRA,28.2628336756,46.0,526.0,6-3 6-7(3) 6-1,3,R64,,3.0,6.0,96.0,64.0,46.0,16.0,,5.0,7.0,1.0,2.0,98.0,79.0,46.0,7.0,,5.0,10.0
784,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Sugiyama A.,Tu M.,26.0,39.0,847.0,565.25,6.0,3.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.8,1.9,1.95,1.8,1.75,2.0,1.935,1.971,1.92,1.84,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,91,200085,21.0,,Sugiyama A.,R,163.0,JPN,31.8959616701,26.0,847.0,200031,,,Tu M.,R,,USA,29.3579739904,39.0,565.0,6-3 1-6 6-1,3,R64,,3.0,6.0,73.0,47.0,28.0,10.0,,7.0,12.0,2.0,3.0,89.0,71.0,39.0,5.0,,6.0,13.0
785,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Cibulkova D.,Muller M.,131.0,36.0,241.5,592.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.87,1.87,1.87,2.05,1.8,1.96,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,87,201495,,Q,Cibulkova D.,R,161.0,SVK,18.0588637919,131.0,241.0,201310,32.0,,Muller M.,R,,GER,24.6269678303,36.0,592.0,6-3 6-2,3,R64,,1.0,1.0,51.0,34.0,23.0,13.0,,3.0,4.0,0.0,5.0,65.0,40.0,23.0,9.0,,3.0,7.0
786,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Shaughnessy M.,3.0,61.0,3032.0,434.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.03,11,1.05,10.0,1.04,9.5,1.044,18.5,1.05,10.0,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,88,201320,3.0,,Kuznetsova S.,R,174.0,RUS,21.916495551,3.0,3032.0,200046,,,Shaughnessy M.,R,,USA,28.1232032854,61.0,434.0,7-6(4) 6-3,3,R64,,4.0,7.0,89.0,47.0,31.0,20.0,,6.0,9.0,3.0,1.0,69.0,28.0,22.0,15.0,,5.0,9.0
787,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Chakvetadze A.,Szavay A.,9.0,102.0,1866.0,307.25,6.0,4.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.16,4.5,1.2,4.25,1.2,4.25,1.182,5.98,1.23,4.0,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,92,201403,9.0,,Chakvetadze A.,R,170.0,RUS,20.2299794661,9.0,1866.0,201497,,Q,Szavay A.,R,168.0,HUN,18.4093086927,102.0,307.0,6-4 6-7(1) 6-4,3,R64,,1.0,0.0,101.0,67.0,40.0,18.0,,1.0,6.0,4.0,10.0,130.0,73.0,46.0,25.0,,11.0,18.0
788,29,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,3,Medina Garrigues A.,Likhovtseva E.,23.0,56.0,880.0,460.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.12,5.5,1.18,4.5,1.18,4.5,1.2,5.51,1.21,4.2,2007-W-SL-FRA-01A-2007,French Open,Clay,128,G,2007-05-31,83,201286,24.0,,Medina Garrigues A.,R,169.0,ESP,24.8240930869,23.0,880.0,200048,,,Likhovtseva E.,R,,RUS,31.7180013689,56.0,460.0,7-5 6-4,3,R64,,2.0,2.0,72.0,45.0,32.0,12.0,,4.0,7.0,2.0,3.0,75.0,52.0,31.0,9.0,,6.0,11.0
789,30,Barcelona,Barcelona KIA,2007-06-11,4,Outdoor,Clay,1st Round,3,Loit E.,Bacsinszky T.,48.0,89.0,512.5,345.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,1.63,2.2,1.63,2.2,1.735,2.26,1.65,2.18,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-11,5,200104,3.0,,Loit E.,L,,FRA,28.0054757016,48.0,512.0,201490,,,Bacsinszky T.,R,,SUI,18.006844627,89.0,345.0,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
790,30,Barcelona,Barcelona KIA,2007-06-11,4,Outdoor,Clay,1st Round,3,Schiavone F.,Oprandi R.,29.0,122.0,790.0,264.5,6.0,2.0,,,,,1.0,0.0,Retired,1.25,3.75,1.3,3.35,1.22,4.0,1.244,4.7,1.23,4.0,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-11,1,201212,1.0,,Schiavone F.,R,166.0,ITA,26.9650924025,29.0,790.0,201472,,,Oprandi R.,R,,SUI,21.2019164956,122.0,264.0,6-2 0-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
791,30,Barcelona,Barcelona KIA,2007-06-11,4,Outdoor,Clay,1st Round,3,Malek T.,Benesova I.,95.0,93.0,326.25,326.5,5.0,2.0,,,,,0.0,0.0,Retired,1.72,2,1.66,2.15,1.63,2.2,1.714,2.3,1.65,2.18,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-11,7,201502,,,Malek T.,R,,GER,19.8412046543,95.0,326.0,201331,,,Benesova I.,L,170.0,CZE,24.3559206023,93.0,326.0,5-2 RET,3,R32,,,,,,,,,,,,,,,,,,,
792,30,Barcelona,Barcelona KIA,2007-06-11,4,Outdoor,Clay,1st Round,3,Shaughnessy M.,Llagostera Vives N.,49.0,191.0,492.0,156.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.556,2.7,1.53,2.44,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-11,4,200046,6.0,,Shaughnessy M.,R,,USA,28.1615331964,49.0,492.0,201291,,WC,Llagostera Vives N.,R,156.0,ESP,27.0691307324,191.0,156.0,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
793,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Kanepi K.,Knapp K.,63.0,64.0,428.0,427.75,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.58,2.3,1.57,2.61,1.585,2.33,1.57,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,12,201466,4.0,,Kanepi K.,R,181.0,EST,22.0013689254,63.0,428.0,201498,,,Knapp K.,R,180.0,ITA,19.9534565366,64.0,427.0,6-2 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,
794,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Pennetta F.,Martinez Granados C.,87.0,281.0,355.0,89.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.33,3.15,1.33,3.15,1.313,3.9,1.29,3.45,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,8,201355,8.0,,Pennetta F.,R,172.0,ITA,25.2895277207,87.0,355.0,200751,,WC,Martinez Granados C.,R,,ESP,31.3894592745,281.0,89.0,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
795,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Pin C.,Kostanic Tosic J.,77.0,80.0,386.25,375.25,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.0,1.72,1.87,1.87,1.87,1.87,2.11,1.826,1.96,1.8,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,6,201301,,,Pin C.,U,162.0,FRA,25.7932922656,77.0,386.0,200056,,,Kostanic Tosic J.,L,168.0,CRO,25.9301848049,80.0,375.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
796,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Razzano V.,Schruff J.,62.0,115.0,433.0,274.75,7.0,6.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.5,2.5,1.5,2.5,1.53,2.4,1.575,2.64,1.55,2.38,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,13,200043,7.0,,Razzano V.,R,173.0,FRA,24.0821355236,62.0,433.0,201361,,,Schruff J.,R,,GER,24.8186173854,115.0,274.0,7-6(6) 3-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,
797,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Szavay A.,Poutchek T.,82.0,88.0,373.25,352.5,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.28,3.5,1.24,3.8,1.25,3.75,1.287,4.18,1.28,3.5,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,2,201497,,Q,Szavay A.,R,168.0,HUN,18.4476386037,82.0,373.0,201284,,,Poutchek T.,R,,BLR,28.4188911704,88.0,352.0,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
798,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Czink M.,Castano C.,143.0,92.0,221.5,333.5,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,3.5,1.28,3.7,1.25,3.3,1.3,3.66,1.338,3.5,1.28,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,14,201349,,,Czink M.,L,178.0,HUN,24.6351813826,143.0,221.0,201293,,,Castano C.,R,171.0,COL,27.9288158795,92.0,333.0,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
799,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Pous Tio L.,Kloesel S.,135.0,103.0,236.5,301.5,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.5,1.5,2.5,1.562,2.68,1.55,2.38,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,3,201440,,WC,Pous Tio L.,U,,ESP,22.6913073238,135.0,236.0,200746,,,Kloesel S.,R,,GER,27.9698836413,103.0,301.0,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
800,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Muller M.,67.0,36.0,424.5,614.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,2.05,1.72,2.27,1.73,2.15,1.67,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,16,201485,,,Kudryavtseva A.,R,,RUS,19.6030116359,67.0,424.0,201310,2.0,,Muller M.,R,,GER,24.6652977413,36.0,614.0,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
801,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Gagliardi E.,Perebiynis T.,130.0,197.0,246.75,153.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.66,2.1,1.85,1.9,1.8,1.95,1.8,2.15,1.72,2.06,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,15,200022,,,Gagliardi E.,R,,SUI,30.9212867899,130.0,246.0,201309,,,Perebiynis T.,R,,UKR,24.4873374401,197.0,153.0,6-3 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
802,30,Barcelona,Barcelona KIA,2007-06-12,4,Outdoor,Clay,1st Round,3,Dominguez Lino L.,Arn G.,58.0,101.0,447.0,316.75,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,1.8,1.95,1.72,2.05,1.787,2.17,1.8,1.96,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-12,9,201452,5.0,,Dominguez Lino L.,R,163.0,ESP,26.1957563313,58.0,447.0,201086,,Q,Arn G.,R,,HUN,28.1615331964,101.0,316.0,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
803,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Razzano V.,Czink M.,62.0,143.0,433.0,221.5,7.0,6.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.43,2.7,1.5,2.5,1.474,2.91,1.45,2.65,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,23,200043,7.0,,Razzano V.,R,173.0,FRA,24.0821355236,62.0,433.0,201349,,,Czink M.,L,178.0,HUN,24.6351813826,143.0,221.0,7-6(5) 3-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
804,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Shaughnessy M.,Pous Tio L.,49.0,135.0,492.0,236.5,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.43,2.7,1.35,3.05,1.418,3.19,1.38,2.94,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,18,200046,6.0,,Shaughnessy M.,R,,USA,28.1615331964,49.0,492.0,201440,,WC,Pous Tio L.,U,,ESP,22.6913073238,135.0,236.0,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
805,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Loit E.,Pin C.,48.0,77.0,512.5,386.25,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.38,2.9,1.4,2.8,1.439,3.08,1.42,2.77,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,19,200104,3.0,,Loit E.,L,,FRA,28.0054757016,48.0,512.0,201301,,,Pin C.,U,162.0,FRA,25.7932922656,77.0,386.0,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
806,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Pennetta F.,Malek T.,87.0,95.0,355.0,326.25,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.46,2.6,1.44,2.67,1.524,2.78,1.45,2.65,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,20,201355,8.0,,Pennetta F.,R,172.0,ITA,25.2895277207,87.0,355.0,201502,,,Malek T.,R,,GER,19.8412046543,95.0,326.0,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
807,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Kudryavtseva A.,Gagliardi E.,67.0,130.0,424.5,246.75,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.55,1.45,2.65,1.493,2.83,1.45,2.65,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,24,201485,,,Kudryavtseva A.,R,,RUS,19.6030116359,67.0,424.0,200022,,,Gagliardi E.,R,,SUI,30.9212867899,130.0,246.0,6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,
808,30,Barcelona,Barcelona KIA,2007-06-13,4,Outdoor,Clay,2nd Round,3,Szavay A.,Schiavone F.,82.0,29.0,373.25,790.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.65,1.45,2.35,1.55,2.5,1.625,2.5,1.5,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-13,17,201497,,Q,Szavay A.,R,168.0,HUN,18.4476386037,82.0,373.0,201212,1.0,,Schiavone F.,R,166.0,ITA,26.9650924025,29.0,790.0,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
809,30,Barcelona,Barcelona KIA,2007-06-14,4,Outdoor,Clay,Quarterfinals,3,Pennetta F.,Loit E.,87.0,48.0,355.0,512.5,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.5,1.5,2.3,1.57,2.68,1.562,2.33,1.57,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-14,26,201355,8.0,,Pennetta F.,R,172.0,ITA,25.2895277207,87.0,355.0,200104,3.0,,Loit E.,L,,FRA,28.0054757016,48.0,512.0,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
810,30,Barcelona,Barcelona KIA,2007-06-14,4,Outdoor,Clay,Quarterfinals,3,Razzano V.,Kudryavtseva A.,62.0,67.0,433.0,424.5,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.63,2.05,1.72,2.29,1.719,2.06,1.72,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-14,28,200043,7.0,,Razzano V.,R,173.0,FRA,24.0821355236,62.0,433.0,201485,,,Kudryavtseva A.,R,,RUS,19.6030116359,67.0,424.0,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,
811,30,Barcelona,Barcelona KIA,2007-06-14,4,Outdoor,Clay,Quarterfinals,3,Shaughnessy M.,Szavay A.,49.0,82.0,492.0,373.25,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.3,1.58,2.2,1.63,2.39,1.671,2.2,1.64,2007-W-T4-ESP-01A-2007,Barcelona,Clay,32,T4,2007-06-14,25,200046,6.0,,Shaughnessy M.,R,,USA,28.1615331964,49.0,492.0,201497,,Q,Szavay A.,R,168.0,HUN,18.4476386037,82.0,373.0,7-6(3) 6-4,3,QF,,,,,,,,,,,,,,,,,,,
812,31,Birmingham,DFS Classic,2007-06-11,3,Outdoor,Grass,1st Round,3,Daniilidou E.,Granville L.,43.0,70.0,544.5,403.5,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.4,1.33,3.15,1.3,3.3,1.373,3.48,1.35,3.1,2007-W-T3-GBR-01A-2007,Birmingham,Grass,56,T3,2007-06-11,9,201305,15.0,,Daniilidou E.,R,182.0,GRE,24.7255304586,43.0,544.0,201281,,,Granville L.,R,175.0,USA,26.0807665982,70.0,403.0,6-3 7-6(5),3,R64,,0.0,4.0,71.0,51.0,28.0,9.0,,4.0,9.0,0.0,2.0,82.0,60.0,29.0,9.0,,6.0,13.0
813,31,Birmingham,DFS Classic,2007-06-11,3,Outdoor,Grass,1st Round,3,Tu M.,Vinci R.,35.0,52.0,618.25,475.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.585,2.61,1.5,2.5,2007-W-T3-GBR-01A-2007,Birmingham,Grass,56,T3,2007-06-11,3,200031,13.0,,Tu M.,R,,USA,29.3963039014,35.0,618.0,201311,,,Vinci R.,R,163.0,ITA,24.3093771389,52.0,475.0,6-1 6-2,3,R64,,2.0,3.0,50.0,36.0,25.0,6.0,,3.0,4.0,0.0,2.0,45.0,29.0,12.0,6.0,,1.0,6.0
